# Command: ps aux
# Exit code: Some(0)

# STDOUT:
USER         PID %CPU %MEM    VSZ   RSS TTY      STAT START   TIME COMMAND
root           1  0.0  0.0  25248 15820 ?        Ss   12:13   0:01 /run/current-system/systemd/lib/systemd/systemd
xam        26418  0.4  0.6 2915376 315520 tty1   Sl+  16:05   1:53 /nix/store/nzgy3lfdnd2kshzp056za9wqny6a26jr-firefox-148.0.2/lib/firefox/firefox -contentproc -isForBrowser -prefsHandle 0:44655 -prefMapHandle 1:280650 -jsInitHandle 2:227672 -parentBuildID 20260309125808 -sandboxReporter 3 -chrootClient 4 -ipcHandle 5 -initialChannelId {351b1a99-a948-4b29-a044-031a676f3fda} -parentPid 2522 -crashReporter 6 -crashHelper 7 -greomni /nix/store/nzgy3lfdnd2kshzp056za9wqny6a26jr-firefox-148.0.2/lib/firefox/omni.ja -appomni /nix/store/nzgy3lfdnd2kshzp056za9wqny6a26jr-firefox-148.0.2/lib/firefox/browser/omni.ja -appDir /nix/store/nzgy3lfdnd2kshzp056za9wqny6a26jr-firefox-148.0.2/lib/firefox/browser 31 tab
xam        26422  0.0  0.2 2714876 112876 tty1   Sl+  16:05   0:04 /nix/store/nzgy3lfdnd2kshzp056za9wqny6a26jr-firefox-148.0.2/lib/firefox/firefox -contentproc -isForBrowser -prefsHandle 0:44655 -prefMapHandle 1:280650 -jsInitHandle 2:227672 -parentBuildID 20260309125808 -sandboxReporter 3 -chrootClient 4 -ipcHandle 5 -initialChannelId {a77026fd-6833-4b5a-8038-5119a4819f34} -parentPid 2522 -crashReporter 6 -crashHelper 7 -greomni /nix/store/nzgy3lfdnd2kshzp056za9wqny6a26jr-firefox-148.0.2/lib/firefox/omni.ja -appomni /nix/store/nzgy3lfdnd2kshzp056za9wqny6a26jr-firefox-148.0.2/lib/firefox/browser/omni.ja -appDir /nix/store/nzgy3lfdnd2kshzp056za9wqny6a26jr-firefox-148.0.2/lib/firefox/browser 32 tab
xam        29147  0.0  0.0  76904  4272 tty1     Tl   16:38   0:00 wiremix
xam        30062  0.1  0.0   4812  2024 ?        Ss   16:48   0:30 /nix/store/ylw34irxybrh28ykvpc3hb5r4wqsxwx4-vpcs-0.8.3/bin/vpcs -p 5003 -m 0 -i 1 -F -R -s 10008 -c 10009 -t 127.0.0.1 startup.vpc
xam        30065  0.4  0.0 185060  3864 pts/3    Ssl+ 16:48   1:37 /nix/store/ylw34irxybrh28ykvpc3hb5r4wqsxwx4-vpcs-0.8.3/bin/vpcs -p 5003 -m 0 -i 1 -F -R -s 10008 -c 10009 -t 127.0.0.1 startup.vpc
xam        30071  0.0  0.0  93424  2624 pts/2    Sl+  16:48   0:00 /nix/store/ljd3dacnbpvykhq5i7l84r234d5r6zaa-ubridge-0.9.19/bin/ubridge -H localhost:36695
xam        30072  0.1  0.0   4812  2024 ?        Ss   16:48   0:30 /nix/store/ylw34irxybrh28ykvpc3hb5r4wqsxwx4-vpcs-0.8.3/bin/vpcs -p 5005 -m 1 -i 1 -F -R -s 10010 -c 10011 -t 127.0.0.1 startup.vpc
xam        30073  0.4  0.0 185060  3864 pts/4    Ssl+ 16:48   1:38 /nix/store/ylw34irxybrh28ykvpc3hb5r4wqsxwx4-vpcs-0.8.3/bin/vpcs -p 5005 -m 1 -i 1 -F -R -s 10010 -c 10011 -t 127.0.0.1 startup.vpc
xam        30078  0.0  0.0  93424  2624 pts/2    Sl+  16:48   0:00 /nix/store/ljd3dacnbpvykhq5i7l84r234d5r6zaa-ubridge-0.9.19/bin/ubridge -H localhost:39827
xam        30100  0.1  0.0   4812  2024 ?        Ss   16:48   0:30 /nix/store/ylw34irxybrh28ykvpc3hb5r4wqsxwx4-vpcs-0.8.3/bin/vpcs -p 5011 -m 2 -i 1 -F -R -s 10052 -c 10053 -t 127.0.0.1 startup.vpc
xam        30101  0.4  0.0 185060  3856 pts/5    Ssl+ 16:48   1:37 /nix/store/ylw34irxybrh28ykvpc3hb5r4wqsxwx4-vpcs-0.8.3/bin/vpcs -p 5011 -m 2 -i 1 -F -R -s 10052 -c 10053 -t 127.0.0.1 startup.vpc
xam        30106  0.0  0.0  93424  2624 pts/2    Sl+  16:48   0:00 /nix/store/ljd3dacnbpvykhq5i7l84r234d5r6zaa-ubridge-0.9.19/bin/ubridge -H localhost:43267
xam        33214  0.0  0.3 509756 152448 tty1    Sl+  17:28   0:00 kitty
root       33215  0.0  0.0      0     0 ?        S    17:28   0:00 [nvidia-drm/timeline-1d47]
xam        33216  0.0  0.0 1285572 24448 tty1    Sl+  17:28   0:00 /nix/store/4gsq4shmyxa246wq1ydi3k0lgp60m9lq-kitty-0.46.0/bin/kitten __atexit__
xam        33222  0.0  0.0  14104  5268 pts/6    Ss+  17:28   0:00 tmux
xam        33260  0.0  0.0  11868  2128 ?        Ss   17:28   0:00 ssh-agent -s
xam        33262  0.0  0.0  15564  8620 pts/7    Ss   17:28   0:00 -zsh
xam        33462  0.0  0.0  12640  6696 pts/7    S+   17:30   0:01 bash --rcfile /tmp/nix-shell.vHkclS
xam        38124  0.0  0.0      0     0 pts/2    Z+   17:37   0:00 [.kitty-wrapped] <defunct>
root       40837  0.0  0.0      0     0 ?        I    17:57   0:00 [kworker/14:2]
root       40993  0.0  0.0      0     0 ?        I    18:00   0:00 [kworker/7:1-mm_percpu_wq]
xam        41993  0.0  0.3 2752208 168632 tty1   Sl+  18:14   0:07 /nix/store/nzgy3lfdnd2kshzp056za9wqny6a26jr-firefox-148.0.2/lib/firefox/firefox -contentproc -isForBrowser -prefsHandle 0:44712 -prefMapHandle 1:280650 -jsInitHandle 2:227672 -parentBuildID 20260309125808 -sandboxReporter 3 -chrootClient 4 -ipcHandle 5 -initialChannelId {6271abbb-8cb0-434b-9875-720f377be4fc} -parentPid 2522 -crashReporter 6 -crashHelper 7 -greomni /nix/store/nzgy3lfdnd2kshzp056za9wqny6a26jr-firefox-148.0.2/lib/firefox/omni.ja -appomni /nix/store/nzgy3lfdnd2kshzp056za9wqny6a26jr-firefox-148.0.2/lib/firefox/browser/omni.ja -appDir /nix/store/nzgy3lfdnd2kshzp056za9wqny6a26jr-firefox-148.0.2/lib/firefox/browser 34 tab
root       45546  0.0  0.0      0     0 ?        I    19:00   0:00 [kworker/13:0]
root       46645  0.0  0.0      0     0 ?        S    19:11   0:00 [nvidia-drm/timeline-1e5a]
xam        46654  0.3  0.9 3196292 449260 tty1   Sl+  19:11   0:44 /nix/store/nzgy3lfdnd2kshzp056za9wqny6a26jr-firefox-148.0.2/lib/firefox/firefox -contentproc -isForBrowser -prefsHandle 0:44712 -prefMapHandle 1:280650 -jsInitHandle 2:227672 -parentBuildID 20260309125808 -sandboxReporter 3 -chrootClient 4 -ipcHandle 5 -initialChannelId {a7f766e7-62a8-4b5a-9b92-a689c5da322b} -parentPid 2522 -crashReporter 6 -crashHelper 7 -greomni /nix/store/nzgy3lfdnd2kshzp056za9wqny6a26jr-firefox-148.0.2/lib/firefox/omni.ja -appomni /nix/store/nzgy3lfdnd2kshzp056za9wqny6a26jr-firefox-148.0.2/lib/firefox/browser/omni.ja -appDir /nix/store/nzgy3lfdnd2kshzp056za9wqny6a26jr-firefox-148.0.2/lib/firefox/browser 45 tab
root       46970  0.0  0.0      0     0 ?        I    19:13   0:00 [kworker/5:2]
xam        48125  0.5  0.3 563132 194320 tty1    Sl+  19:28   1:11 kitty
root       48126  0.0  0.0      0     0 ?        S    19:28   0:00 [nvidia-drm/timeline-1e91]
xam        48127  0.0  0.0 1285308 24496 tty1    Sl+  19:28   0:00 /nix/store/4gsq4shmyxa246wq1ydi3k0lgp60m9lq-kitty-0.46.0/bin/kitten __atexit__
xam        48133  0.0  0.0  14104  5240 pts/8    Ss+  19:28   0:00 tmux
xam        48170  0.0  0.0  11868  2120 ?        Ss   19:28   0:00 ssh-agent -s
xam        48172  0.0  0.0  15248  8192 pts/9    Ss+  19:28   0:00 -zsh
xam        48247  0.0  0.0  15260  8256 pts/10   Ss   19:28   0:00 -zsh
xam        49625  0.0  0.0  11868  2144 ?        Ss   19:34   0:00 ssh-agent -s
xam        49627  0.0  0.0  15116  8128 pts/12   Ss+  19:34   0:00 -zsh
xam        52817  0.1  0.3 519716 169112 tty1    Sl+  19:42   0:14 kitty
root       52818  0.0  0.0      0     0 ?        S    19:42   0:00 [nvidia-drm/timeline-1ea8]
xam        52819  0.0  0.0 1285564 24324 tty1    Sl+  19:42   0:00 /nix/store/4gsq4shmyxa246wq1ydi3k0lgp60m9lq-kitty-0.46.0/bin/kitten __atexit__
xam        52825  0.0  0.0  14104  5308 pts/11   Ss+  19:42   0:00 tmux
xam        52861  0.0  0.0  11884  3988 ?        Ss   19:42   0:00 ssh-agent -s
xam        52863  0.0  0.0  15732  8884 pts/13   Ss   19:42   0:01 -zsh
xam        52981  0.0  0.0  15268  8408 pts/14   Ss   19:42   0:00 -zsh
root       57740  0.0  0.0      0     0 ?        I    20:00   0:00 [kworker/15:2-mm_percpu_wq]
root       60769  0.0  0.0      0     0 ?        I    20:10   0:00 [kworker/6:0-mm_percpu_wq]
root       72294  0.0  0.0      0     0 ?        I    21:00   0:00 [kworker/12:0]
xam        73136  0.1  0.6 3003352 338464 tty1   Sl+  21:07   0:08 /nix/store/nzgy3lfdnd2kshzp056za9wqny6a26jr-firefox-148.0.2/lib/firefox/firefox -contentproc -isForBrowser -prefsHandle 0:44712 -prefMapHandle 1:280650 -jsInitHandle 2:227672 -parentBuildID 20260309125808 -sandboxReporter 3 -chrootClient 4 -ipcHandle 5 -initialChannelId {891a26b8-dd77-4c79-903f-3bd99aaa5eef} -parentPid 2522 -crashReporter 6 -crashHelper 7 -greomni /nix/store/nzgy3lfdnd2kshzp056za9wqny6a26jr-firefox-148.0.2/lib/firefox/omni.ja -appomni /nix/store/nzgy3lfdnd2kshzp056za9wqny6a26jr-firefox-148.0.2/lib/firefox/browser/omni.ja -appDir /nix/store/nzgy3lfdnd2kshzp056za9wqny6a26jr-firefox-148.0.2/lib/firefox/browser 57 tab
root       73232  0.0  0.0      0     0 ?        I    21:07   0:00 [kworker/3:0-events]
root       76415  0.0  0.0      0     0 ?        I    21:20   0:00 [kworker/9:0]
root       76583  0.0  0.0      0     0 ?        I    21:22   0:00 [kworker/u64:9-kvfree_rcu_reclaim]
xam        79617  0.0  0.3 2753684 159944 tty1   Sl+  21:37   0:01 /nix/store/nzgy3lfdnd2kshzp056za9wqny6a26jr-firefox-148.0.2/lib/firefox/firefox -contentproc -isForBrowser -prefsHandle 0:44712 -prefMapHandle 1:280650 -jsInitHandle 2:227672 -parentBuildID 20260309125808 -sandboxReporter 3 -chrootClient 4 -ipcHandle 5 -initialChannelId {8e2028b9-7730-4cda-8700-d6366f7091ad} -parentPid 2522 -crashReporter 6 -crashHelper 7 -greomni /nix/store/nzgy3lfdnd2kshzp056za9wqny6a26jr-firefox-148.0.2/lib/firefox/omni.ja -appomni /nix/store/nzgy3lfdnd2kshzp056za9wqny6a26jr-firefox-148.0.2/lib/firefox/browser/omni.ja -appDir /nix/store/nzgy3lfdnd2kshzp056za9wqny6a26jr-firefox-148.0.2/lib/firefox/browser 59 tab
xam        80085  0.0  0.0  15732  8812 pts/15   Ss+  21:43   0:00 -zsh
root       80350  0.0  0.0      0     0 ?        S    21:44   0:00 [kworker/u64:2+iou_exit]
root       81155  0.0  0.0      0     0 ?        S    21:47   0:00 [nvidia-drm/timeline-2461]
xam        81848  0.0  0.0   3728  2264 pts/10   S+   21:49   0:00 /nix/store/qn1pfnn2xgfwdr6avw1fnvwsabi83973-bubblewrap-0.11.0/bin/bwrap --ro-bind /nix/store /nix/store --ro-bind /run/current-system /run/current-system --ro-bind /etc /etc --proc /proc --dev-bind /dev /dev --tmpfs /tmp --tmpfs /home/xam --bind /home/xam/Projects /home/xam/Projects --ro-bind /home/xam/nixos /home/xam/nixos --bind /home/xam/.config/opencode /home/xam/.config/opencode --bind /home/xam/.local/state/opencode /home/xam/.local/state/opencode --bind /home/xam/.local/share/opencode /home/xam/.local/share/opencode --setenv HOME /home/xam --unshare-ipc --unshare-uts --die-with-parent /nix/store/5nlzsrjcyas0cj9bb3i8hf9ayjhxmj2m-opencode-1.2.27/bin/opencode
xam        81849 13.3  1.8 75540004 928636 pts/10 Sl+ 21:49  11:24 /nix/store/5nlzsrjcyas0cj9bb3i8hf9ayjhxmj2m-opencode-1.2.27/bin/opencode
root       83517  0.0  0.0      0     0 ?        I    22:00   0:00 [kworker/8:1]
xam        84099  0.1  0.3 1478393348 162240 tty1 Sl+ 22:07   0:05 /nix/store/0fj857j050x5flgk26773cwzc0736jl2-discord-canary-0.0.902/opt/DiscordCanary/.DiscordCanary-wrapped --type=zygote
xam        94849  0.0  0.0  18076  4944 pts/14   S+   22:26   0:00 tail -f spellbook.log
root       96289  0.0  0.0      0     0 ?        S    22:31   0:00 [kworker/u64:6+iou_exit]
root       97153  0.0  0.0      0     0 ?        S    22:37   0:00 [kworker/u64:1+iou_exit]
root       99458  0.0  0.0      0     0 ?        I    22:41   0:00 [kworker/u64:11-events_unbound]
xam        99500  0.6  0.5 2943472 294064 tty1   Sl+  22:41   0:13 /nix/store/nzgy3lfdnd2kshzp056za9wqny6a26jr-firefox-148.0.2/lib/firefox/firefox -contentproc -isForBrowser -prefsHandle 0:44711 -prefMapHandle 1:280650 -jsInitHandle 2:227672 -parentBuildID 20260309125808 -sandboxReporter 3 -chrootClient 4 -ipcHandle 5 -initialChannelId {dbe62fa8-5a96-474c-b3ce-22d3e895d99e} -parentPid 2522 -crashReporter 6 -crashHelper 7 -greomni /nix/store/nzgy3lfdnd2kshzp056za9wqny6a26jr-firefox-148.0.2/lib/firefox/omni.ja -appomni /nix/store/nzgy3lfdnd2kshzp056za9wqny6a26jr-firefox-148.0.2/lib/firefox/browser/omni.ja -appDir /nix/store/nzgy3lfdnd2kshzp056za9wqny6a26jr-firefox-148.0.2/lib/firefox/browser 60 tab
xam        99747  0.0  0.1 2641492 73848 tty1    Sl+  22:41   0:00 /nix/store/nzgy3lfdnd2kshzp056za9wqny6a26jr-firefox-148.0.2/lib/firefox/firefox -contentproc -isForBrowser -prefsHandle 0:44711 -prefMapHandle 1:280650 -jsInitHandle 2:227672 -parentBuildID 20260309125808 -sandboxReporter 3 -chrootClient 4 -ipcHandle 5 -initialChannelId {4a5ea4e6-6feb-4369-9491-4b271969e80d} -parentPid 2522 -crashReporter 6 -crashHelper 7 -greomni /nix/store/nzgy3lfdnd2kshzp056za9wqny6a26jr-firefox-148.0.2/lib/firefox/omni.ja -appomni /nix/store/nzgy3lfdnd2kshzp056za9wqny6a26jr-firefox-148.0.2/lib/firefox/browser/omni.ja -appDir /nix/store/nzgy3lfdnd2kshzp056za9wqny6a26jr-firefox-148.0.2/lib/firefox/browser 61 tab
root       99976  0.0  0.0      0     0 ?        S    22:41   0:00 [kworker/u64:12+iou_exit]
xam       100258  0.0  0.1 2641492 73696 tty1    Sl+  22:41   0:00 /nix/store/nzgy3lfdnd2kshzp056za9wqny6a26jr-firefox-148.0.2/lib/firefox/firefox -contentproc -isForBrowser -prefsHandle 0:44711 -prefMapHandle 1:280650 -jsInitHandle 2:227672 -parentBuildID 20260309125808 -sandboxReporter 3 -chrootClient 4 -ipcHandle 5 -initialChannelId {760e738a-88ca-4b7d-8958-c57e292ade21} -parentPid 2522 -crashReporter 6 -crashHelper 7 -greomni /nix/store/nzgy3lfdnd2kshzp056za9wqny6a26jr-firefox-148.0.2/lib/firefox/omni.ja -appomni /nix/store/nzgy3lfdnd2kshzp056za9wqny6a26jr-firefox-148.0.2/lib/firefox/browser/omni.ja -appDir /nix/store/nzgy3lfdnd2kshzp056za9wqny6a26jr-firefox-148.0.2/lib/firefox/browser 62 tab
xam       101153  0.0  0.1 2641488 73472 tty1    Sl+  22:42   0:00 /nix/store/nzgy3lfdnd2kshzp056za9wqny6a26jr-firefox-148.0.2/lib/firefox/firefox -contentproc -isForBrowser -prefsHandle 0:44711 -prefMapHandle 1:280650 -jsInitHandle 2:227672 -parentBuildID 20260309125808 -sandboxReporter 3 -chrootClient 4 -ipcHandle 5 -initialChannelId {6df24906-3fed-445f-b7be-77de76374eed} -parentPid 2522 -crashReporter 6 -crashHelper 7 -greomni /nix/store/nzgy3lfdnd2kshzp056za9wqny6a26jr-firefox-148.0.2/lib/firefox/omni.ja -appomni /nix/store/nzgy3lfdnd2kshzp056za9wqny6a26jr-firefox-148.0.2/lib/firefox/browser/omni.ja -appDir /nix/store/nzgy3lfdnd2kshzp056za9wqny6a26jr-firefox-148.0.2/lib/firefox/browser 63 tab
root      101190  0.0  0.0      0     0 ?        I    22:42   0:00 [kworker/1:0]
xam       101442  0.0  0.0  18788 10320 pts/13   T    22:43   0:00 /nix/store/cyqhaxxc2ygqvvvdm8ybcx4im4qn0asf-neovim-unwrapped-0.11.6/bin/nvim --cmd set packpath^=/nix/store/rzqwcw0b0glxsmnvci6mg6iglmm6gbc1-vim-pack-dir --cmd set rtp^=/nix/store/rzqwcw0b0glxsmnvci6mg6iglmm6gbc1-vim-pack-dir countlines.sh
xam       101443  0.2  0.0  50480 42764 ?        Ss   22:43   0:05 /nix/store/cyqhaxxc2ygqvvvdm8ybcx4im4qn0asf-neovim-unwrapped-0.11.6/bin/nvim --embed --cmd set packpath^=/nix/store/rzqwcw0b0glxsmnvci6mg6iglmm6gbc1-vim-pack-dir --cmd set rtp^=/nix/store/rzqwcw0b0glxsmnvci6mg6iglmm6gbc1-vim-pack-dir countlines.sh
root      102777  0.0  0.0      0     0 ?        I    22:46   0:00 [kworker/u64:13-flush-259:0]
xam       106452  0.0  0.0  18788 10420 pts/15   T    22:58   0:00 /nix/store/cyqhaxxc2ygqvvvdm8ybcx4im4qn0asf-neovim-unwrapped-0.11.6/bin/nvim --cmd set packpath^=/nix/store/rzqwcw0b0glxsmnvci6mg6iglmm6gbc1-vim-pack-dir --cmd set rtp^=/nix/store/rzqwcw0b0glxsmnvci6mg6iglmm6gbc1-vim-pack-dir home/users/xam/xam.nix
xam       106453  0.3  0.0 347456 44772 ?        Ssl  22:58   0:03 /nix/store/cyqhaxxc2ygqvvvdm8ybcx4im4qn0asf-neovim-unwrapped-0.11.6/bin/nvim --embed --cmd set packpath^=/nix/store/rzqwcw0b0glxsmnvci6mg6iglmm6gbc1-vim-pack-dir --cmd set rtp^=/nix/store/rzqwcw0b0glxsmnvci6mg6iglmm6gbc1-vim-pack-dir home/users/xam/xam.nix
root      106593  0.0  0.0      0     0 ?        I    23:00   0:00 [kworker/7:0]
root      106630  0.0  0.0      0     0 ?        I    23:00   0:00 [kworker/u64:10-events_unbound]
root      106781  0.0  0.0      0     0 ?        I    23:00   0:00 [kworker/u64:14-events_unbound]
root      108667  0.0  0.0      0     0 ?        I<   23:04   0:00 [kworker/u65:2]
root      108673  0.0  0.0      0     0 ?        I    23:04   0:00 [kworker/2:1-events]
xam       109985  0.1  0.0  76336  7268 pts/13   S+   23:11   0:00 target/debug/spellbook
xam       110240  0.0  0.0      0     0 pts/13   Z+   23:11   0:00 [notify-send] <defunct>
xam       110837  0.0  0.0      0     0 pts/13   Z+   23:15   0:00 [notify-send] <defunct>
xam       110998  0.0  0.0  14944  6360 pts/13   R+   23:15   0:00 ps aux

# STDERR:
